date,Temp_air_celsius,Hum_relative,Vitesse_vent_m_s,Vent_direction_moy_deg,Vent_direction_sd_deg,Rg_W_m2,Rg_kJ_m2,R_net_W_m2,R_net_corr_W_m2,Pluie_mm,Patm_kPa,NDVI_red_mV,NDVI_PIR_mV
05/01/2021 20:30,2.582,79.27,1.138,53.81,0.129,0,0,-17.89,-17.89,0,101.2,-0.136,18.27
05/01/2021 21:00,2.408,80.4,0.782,56.07,0.14,0,0,-17.7,-17.7,0,101.2,-0.136,18.26
05/01/2021 21:30,2.295,80.8,0.505,62.46,0.13,0,0,-16.99,-16.99,0,101.3,-0.136,18.11
05/01/2021 22:00,2.193,81.6,0.673,25.04,0.126,0,0,-16.3,-16.3,0,101.3,-0.136,18.02
05/01/2021 22:30,1.985,83,0.682,19.93,0.143,0,0,-15.6,-15.6,0,101.3,-0.136,18.04
05/01/2021 23:00,1.807,83.9,0.75,2.974,0.151,0,0,-15.32,-15.32,0,101.3,-0.136,18.46
05/01/2021 23:30,1.858,83.5,1.051,354.3,0.164,0,0,-17.31,-17.31,0,101.3,-0.136,18.27
06/01/2021 00:00,1.488,85.6,1.039,11.44,0.142,0,0,-20.84,-20.84,0,101.3,-0.136,18.28
06/01/2021 00:30,1.445,86.7,1.354,14.15,0.149,0,0,-23.4,-23.4,0,101.3,-0.136,18.19
06/01/2021 01:00,1.416,86.6,0.923,10.37,0.164,0,0,-22.91,-22.91,0,101.3,-0.136,17.85
06/01/2021 01:30,1.219,86.7,0.88,359.2,0.124,0,0,-30.72,-30.72,0,101.3,-0.136,17.38
06/01/2021 02:00,0.757,87.1,0.193,358,0.012,0,0,-62.12,-62.12,0,101.3,-0.076,16.8
06/01/2021 02:30,0.122,88.4,0,0,0,0,0,-63.67,-63.67,0,101.3,-0.09,16.53
06/01/2021 03:00,-0.627,89.5,0,0,0,0,0,-47.45,-47.45,0,101.3,-0.1,15.97
06/01/2021 03:30,-1.036,90.8,0.264,309.4,0.025,0,0,-52.62,-52.62,0,101.3,-0.123,13.27
06/01/2021 04:00,-0.708,91.6,1.021,311.3,0.079,0.013,0,-60.09,-60.09,0,101.2,-0.096,3.444
06/01/2021 04:30,-1.111,91.5,0,0,0,0,0,-22.63,-22.63,0,101.3,-0.05,0.264
06/01/2021 05:00,-0.862,92.2,0,0,0,0,0,-49.12,-49.12,0,101.3,-0.034,-0.196
06/01/2021 05:30,-1.399,91.6,0,0,0,0,0,-40.28,-40.28,0,101.2,-0.002,-0.264
06/01/2021 06:00,-1.89,92.5,0.602,357.9,0.106,0,0,-28.58,-28.58,0,101.3,0,0.098
06/01/2021 06:30,-1.369,92.9,0.431,346.8,0.091,0,0,-27.06,-27.06,0,101.3,-0.019,0.496
06/01/2021 07:00,-1.125,92.7,0.645,331.2,0.098,0,0,-22.32,-22.32,0,101.3,-0.055,0.895
06/01/2021 07:30,-0.953,92.7,0.104,352.3,0.018,0,0,-19.22,-19.22,0,101.3,-0.067,1.186
06/01/2021 08:00,-0.901,92.5,0,0,0,0.267,0.001,-15.23,-15.23,0,101.3,-0.05,1.277
06/01/2021 08:30,-0.881,92.7,0,272.9,0,6.091,0.03,-10.42,-10.42,0,101.4,-0.011,1.947
06/01/2021 09:00,-0.775,92.7,0.03,311.3,0.005,22.22,0.111,0.353,0.353,0,101.4,0,3.487
06/01/2021 09:30,-0.573,92.7,0.693,314,0.101,45.64,0.228,13.67,13.67,0,101.4,0,8.6
06/01/2021 10:00,-0.002,92.4,0.46,319.6,0.064,73.99,0.37,30.03,30.03,0,101.4,0,19.27
06/01/2021 10:30,0.435,91.6,0.891,308.7,0.135,97.7,0.489,43.82,43.82,0.2,101.4,0.034,23.32
06/01/2021 11:00,1.114,90.8,0.978,306.3,0.11,115.7,0.579,58.75,58.75,0,101.4,0.07,21.7
06/01/2021 11:30,1.857,88.9,0.558,311.7,0.098,114.5,0.572,55.27,55.27,0,101.4,0.068,22.12
06/01/2021 12:00,2.291,84.9,0.963,356.8,0.138,85.7,0.429,44.59,44.59,0,101.4,0.03,22.06
06/01/2021 12:30,2.604,81.7,0.745,359.8,0.178,87.9,0.44,44.42,44.42,0,101.3,0.04,22.49
06/01/2021 13:00,3.132,80.3,0.578,356.2,0.124,127.7,0.639,57.67,57.67,0,101.3,0.142,23.63
06/01/2021 13:30,3.307,77.27,1.13,11.74,0.151,134.9,0.674,55.08,55.08,0,101.3,0.154,24.09
06/01/2021 14:00,3.502,75.54,0.443,46.31,0.075,111.4,0.557,54.02,54.02,0,101.3,0.097,23.9
06/01/2021 14:30,3.893,72.6,0.589,118.7,0.118,101.5,0.508,47.32,47.32,0,101.3,0.098,23.81
06/01/2021 15:00,3.873,73.78,0.687,133.2,0.122,73.44,0.367,24.38,24.38,0,101.3,0.027,22.77
06/01/2021 15:30,3.664,75.25,0.687,136.9,0.119,43.92,0.22,12.02,12.02,0,101.3,-0.035,21.63
06/01/2021 16:00,3.753,76.28,0.072,175.9,0.056,26.28,0.131,2.715,2.715,0,101.3,-0.073,20.5
06/01/2021 16:30,3.567,76.97,0.174,174.9,0.109,5.31,0.027,-7.818,-7.818,0,101.4,-0.136,19.7
06/01/2021 17:00,3.216,79.56,0.263,175.4,0.09,0.31,0.002,-13.78,-13.78,0,101.4,-0.136,19.43
06/01/2021 17:30,3.002,80.6,0.381,175.4,0.099,0,0,-27.7,-27.7,0,101.4,-0.136,19.32
06/01/2021 18:00,2.463,81.4,0.466,189,0.131,0,0,-41.84,-41.84,0,101.4,-0.136,18.55
06/01/2021 18:30,1.651,84.4,0.29,203.4,0.089,0,0,-45.77,-45.77,0,101.4,-0.136,17.93
06/01/2021 19:00,1.271,86.1,0.613,265,0.167,0,0,-57.68,-57.68,0,101.4,-0.099,17.26
06/01/2021 19:30,0.477,87.4,0.398,265,0.164,0,0,-52.68,-52.68,0,101.4,-0.068,16.39
06/01/2021 20:00,-0.219,89.4,0.274,264.7,0.096,0,0,-55.32,-55.32,0,101.4,-0.068,15.94
06/01/2021 20:30,-0.861,90.2,0.222,264.2,0.063,0,0,-54.86,-54.86,0,101.5,-0.131,15.33
06/01/2021 21:00,-1.338,90.9,0,264.2,0.002,0,0,-51.06,-51.06,0,101.5,-0.051,1.906
06/01/2021 21:30,-1.598,92,0.045,264.7,0.012,0,0,-52.17,-52.17,0,101.5,-0.011,0.666
06/01/2021 22:00,-1.698,92.1,0.406,264.8,0.111,0.186,0.001,-45.35,-45.35,0,101.5,-0.066,0.538
06/01/2021 22:30,-1.879,92.7,0.086,264.8,0.032,0,0,-52.87,-52.87,0,101.5,-0.055,0.413
06/01/2021 23:00,-2.252,93.1,0,0,0,0.396,0.002,-10.63,-10.63,0,101.5,-0.053,0.701
06/01/2021 23:30,-1.23,93.5,0,132.7,0.001,0.243,0.001,-2.265,-2.265,0,101.5,-0.068,2.266
07/01/2021 00:00,-0.877,93,0.042,90.5,0.013,0.003,0,-2.778,-2.778,0,101.5,-0.068,3.343
07/01/2021 00:30,-0.774,93.2,0,0,0,0,0,-13.53,-13.53,0,101.5,-0.068,3.529
07/01/2021 01:00,-0.748,93.1,0,0,0,0,0,-22.76,-22.76,0,101.4,-0.068,2.541
07/01/2021 01:30,-0.749,93.3,0.167,253.6,0.049,0,0,-18.32,-18.32,0,101.4,-0.068,2.277
07/01/2021 02:00,-0.786,93.2,0.13,253.6,0.057,0,0,-20.08,-20.08,0,101.4,-0.068,2.188
07/01/2021 02:30,-0.876,93.4,0.34,332.3,0.061,0,0,-52.05,-52.05,0,101.4,-0.068,1.153
07/01/2021 03:00,-1.279,93.1,0.019,336.5,0.009,0,0,-57.24,-57.24,0,101.4,-0.04,0.429
07/01/2021 03:30,-2.048,93.6,0.282,337,0.041,0,0,-53.84,-53.84,0,101.4,-0.005,0.099
07/01/2021 04:00,-2.07,94,0,0,0,0,0,-53.23,-53.23,0,101.4,-0.016,0.074
07/01/2021 04:30,-1.866,94.1,0,0,0,0,0,-53.87,-53.87,0,101.4,-0.013,0.026
07/01/2021 05:00,-2.627,93.4,0,0,0,0,0,-53.8,-53.8,0,101.4,0,-0.33
07/01/2021 05:30,-2.722,94.3,0,0,0,0,0,-28.73,-28.73,0,101.4,-0.009,-0.143
07/01/2021 06:00,-2.327,94.4,0,0,0,0,0,-25.66,-25.66,0,101.4,-0.053,0.08
07/01/2021 06:30,-2.407,93.8,0,0,0,0,0,-26.2,-26.2,0,101.4,-0.024,-0.13
07/01/2021 07:00,-2.168,94.2,0,0,0,0,0,-15.62,-15.62,0,101.4,-0.068,0.336
07/01/2021 07:30,-1.801,94.2,0,0,0,0,0,-6.582,-6.582,0,101.4,-0.068,0.895
07/01/2021 08:00,-1.341,94.1,0.307,255.1,0.044,0.621,0.003,-6.124,-6.124,0,101.5,-0.068,1.786
07/01/2021 08:30,-1.042,94,0,257.5,0.003,6.809,0.034,-11.46,-11.46,0,101.5,-0.059,1.714
07/01/2021 09:00,-1.079,93.6,0.371,315,0.135,32.09,0.16,-30.9,-30.9,0,101.5,0.045,1.532
07/01/2021 09:30,-0.746,93.6,0.298,332.9,0.067,125.5,0.628,-6.735,-6.735,0,101.5,0.299,11
07/01/2021 10:00,-0.011,92.5,0.408,6.017,0.102,199.8,0.999,25.82,25.82,0,101.5,0.404,16.49
07/01/2021 10:30,1.161,90.7,0.512,286.2,0.087,207.1,1.035,62.84,62.84,0,101.5,0.475,13.77
07/01/2021 11:00,1.709,88.3,0.629,289.7,0.106,243.6,1.218,83.4,83.4,0,101.5,0.584,13.52
07/01/2021 11:30,2.597,83,0.677,276.3,0.128,271.6,1.358,103.2,103.2,0,101.5,0.747,15.89
07/01/2021 12:00,3.13,78.97,0.645,290.8,0.101,280.7,1.404,148.8,148.8,0,101.5,0.83,16.85
07/01/2021 12:30,3.502,77.72,0.921,294.4,0.129,282.5,1.413,125.9,125.9,0,101.5,0.898,17.18
07/01/2021 13:00,4.148,74.99,1.018,269.8,0.146,279.5,1.397,131.5,131.5,0,101.4,0.953,18.41
07/01/2021 13:30,4.178,74.25,0.977,267.5,0.142,178.4,0.892,70.62,70.62,0,101.4,0.414,20.27
07/01/2021 14:00,4.202,74.58,1.268,252.4,0.149,161.2,0.806,72.27,72.27,0,101.4,0.31,22.3
07/01/2021 14:30,3.92,76.21,1.08,268.1,0.153,114.6,0.573,20.42,20.42,0,101.4,0.377,21.67
07/01/2021 15:00,4.642,72.14,1.108,282.2,0.149,156.4,0.782,51.69,51.69,0,101.4,0.881,24.64
07/01/2021 15:30,4.921,70.14,1.034,276.9,0.161,105.3,0.527,20.6,20.6,0,101.4,0.758,26.52
07/01/2021 16:00,4.648,70.63,0.731,273.4,0.158,54.19,0.271,-12.02,-12.02,0,101.4,0.443,25.73
07/01/2021 16:30,3.647,74.24,0.499,253,0.154,12.8,0.064,-42.88,-42.88,0,101.4,0.047,24.34
07/01/2021 17:00,2.377,78.84,0.416,209.7,0.139,0.06,0,-56.35,-56.35,0,101.5,-0.068,22.68
07/01/2021 17:30,1.509,83.2,0.275,210.1,0.124,0,0,-54.71,-54.71,0,101.5,-0.073,21.3
07/01/2021 18:00,0.907,84.2,0.182,210.1,0.081,0,0,-34.89,-34.89,0,101.5,-0.069,21.14
07/01/2021 18:30,0.266,87.4,0.189,210.1,0.088,0,0,-18.05,-18.05,0,101.5,-0.135,20.81
07/01/2021 19:00,0.303,88.5,0.006,210.1,0.01,0,0,-14.9,-14.9,0,101.5,-0.135,20.36
07/01/2021 19:30,0.385,89.4,0.301,210.1,0.071,0,0,-23.5,-23.5,0,101.5,-0.129,19.83
07/01/2021 20:00,0.3,88.4,0.677,223.7,0.101,0,0,-58.16,-58.16,0,101.5,-0.079,20.02
07/01/2021 20:30,-0.68,89.2,0.007,203.1,0.011,0,0,-46.04,-46.04,0,101.5,-0.105,19.66
07/01/2021 21:00,-0.769,90.3,0.247,204.5,0.108,0,0,-47.03,-47.03,0,101.5,-0.128,8.86
07/01/2021 21:30,-0.953,91.2,0.424,223.6,0.06,0,0,-16.4,-16.4,0,101.5,-0.09,1.411
07/01/2021 22:00,-0.614,91.7,0.549,248,0.145,0,0,-6.922,-6.922,0,101.5,-0.135,4.177
07/01/2021 22:30,-0.54,91.5,0.405,166.4,0.064,0,0,-14.08,-14.08,0,101.5,-0.128,3.811
07/01/2021 23:00,-0.435,91.8,0,0,0,0,0,-22.93,-22.93,0,101.5,-0.116,4.729
07/01/2021 23:30,-0.686,91.6,0,0,0,0,0,-46.48,-46.48,0,101.5,-0.068,1.567
08/01/2021 00:00,-0.922,92.1,0,0,0,0,0,-44.48,-44.48,0,101.5,-0.068,0.314
08/01/2021 00:30,-1.427,92.1,0,0,0,0,0,-56.68,-56.68,0,101.5,-0.066,-0.054
08/01/2021 01:00,-2.177,92.4,0,0,0,0,0,-55.81,-55.81,0,101.5,-0.009,-0.194
08/01/2021 01:30,-2.537,92.9,0,0,0,0,0,-55.44,-55.44,0,101.5,-0.003,-0.19
08/01/2021 02:00,-2.703,93.4,0,0,0,0,0,-51.92,-51.92,0,101.5,-0.001,-0.3
08/01/2021 02:30,-2.833,93.4,0,0,0,0,0,-52.07,-52.07,0,101.5,0,-0.302
08/01/2021 03:00,-2.73,93.7,0,0,0,0.295,0.001,-53,-53,0,101.5,0,-0.364
08/01/2021 03:30,-3.103,93.3,0,0,0,0,0,-52.62,-52.62,0,101.5,0,-0.354
08/01/2021 04:00,-3.706,93.4,0,0,0,0,0,-51.29,-51.29,0,101.5,0,-0.509
08/01/2021 04:30,-4.266,93.4,0,0,0,0,0,-46.78,-46.78,0,101.4,0,0
08/01/2021 05:00,-4.375,93.6,0,0,0,0,0,-49.06,-49.06,0,101.4,0,0.013
08/01/2021 05:30,-4.026,93.7,0,0,0,0,0,-37.54,-37.54,0,101.4,0,-0.059
08/01/2021 06:00,-4.121,93.2,0,0,0,0,0,-45.53,-45.53,0,101.4,0,-0.083
08/01/2021 06:30,-4.658,93.2,0,0,0,0,0,-42.78,-42.78,0,101.4,0,-0.027
08/01/2021 07:00,-4.647,93.6,0.437,266.7,0.096,0,0,-52.34,-52.34,0,101.4,0,0.031
08/01/2021 07:30,-4.983,93.1,0.25,316,0.1,0,0,-53.61,-53.61,0,101.4,0,0.004
08/01/2021 08:00,-5.03,93.5,0.039,324.5,0.009,0.166,0.001,-48.05,-48.05,0,101.4,0,0.052
08/01/2021 08:30,-4.904,93.3,0.063,324.5,0.042,16.65,0.083,-47.91,-47.91,0,101.4,0.042,0.355
08/01/2021 09:00,-3.969,93.1,0.03,324.5,0.012,61.2,0.306,-33.91,-33.91,0,101.5,0.201,1.107
08/01/2021 09:30,-2.439,92.4,0.019,324.5,0.014,141.5,0.708,-5.579,-5.579,0,101.5,0.463,3.639
08/01/2021 10:00,-1.073,90.9,0,126.3,0.002,218.6,1.093,26.54,26.54,0,101.5,0.533,14.56
08/01/2021 10:30,-0.831,89.7,0,0,0,93.4,0.467,60.54,60.54,0,101.5,0.21,13.76
08/01/2021 11:00,-0.57,90.3,0.197,115.1,0.045,112.3,0.561,72.42,72.42,0,101.5,0.198,16.78
08/01/2021 11:30,0.163,89.9,0.724,126,0.129,173,0.865,99.4,99.4,0,101.5,0.208,18.19
08/01/2021 12:00,1.11,88.5,0.868,134,0.111,227,1.135,116,116,0,101.4,0.277,18.64
08/01/2021 12:30,1.763,87.3,1.261,138.6,0.123,239.1,1.196,120.6,120.6,0,101.4,0.312,19.41
08/01/2021 13:00,2.305,85.2,1.199,151.2,0.14,219.8,1.099,123.2,123.2,0,101.4,0.309,17.29
08/01/2021 13:30,3.214,80.7,1.342,155.8,0.136,312.9,1.565,155.1,155.1,0.2,101.3,0.886,18.39
08/01/2021 14:00,3.61,76.97,1.384,171.2,0.145,243.7,1.219,108.5,108.5,0,101.3,0.819,19.82
08/01/2021 14:30,4.16,73.76,1.283,150.2,0.139,234.5,1.173,103.5,103.5,0,101.3,0.914,18.59
08/01/2021 15:00,3.819,74.29,0.816,151.3,0.138,122.4,0.612,29.38,29.38,0,101.3,0.312,15.16
08/01/2021 15:30,3.51,74.05,1.09,189.5,0.151,76.76,0.384,-0.755,-0.755,0,101.4,0.137,14.56
08/01/2021 16:00,3.399,75.62,0.798,194.4,0.134,67.23,0.336,-0.397,-0.397,0,101.4,0.24,15.21
08/01/2021 16:30,3.1,75.73,0.43,147.8,0.107,18.79,0.094,-35.49,-35.49,0,101.4,0.01,14.27
08/01/2021 17:00,1.599,80.4,0.143,125.2,0.086,0.157,0.001,-49.02,-49.02,0,101.4,-0.092,13.32
08/01/2021 17:30,0.931,84.9,0.032,125.1,0.023,0,0,-49.45,-49.45,0,101.4,-0.136,15.23
08/01/2021 18:00,0.23,86.4,0.084,127.3,0.019,0,0,-58.26,-58.26,0,101.4,-0.127,15.06
08/01/2021 18:30,-0.253,88,1.251,123.3,0.139,0,0,-54.91,-54.91,0,101.4,-0.136,15.84
08/01/2021 19:00,-0.984,89.9,1.223,131.3,0.123,0,0,-19.87,-19.87,0,101.4,-0.135,15.47
08/01/2021 19:30,-1.146,91.8,1.258,130,0.118,0.07,0,-11.54,-11.54,0,101.5,-0.136,9.2
08/01/2021 20:00,-1.412,92.7,1.28,123.2,0.121,0,0,-9.96,-9.96,0,101.5,-0.108,2.136
08/01/2021 20:30,-1.272,93.5,1.549,115.6,0.147,0,0,-7.48,-7.48,0,101.5,-0.068,1.768
08/01/2021 21:00,-1.035,93.7,0.886,121.4,0.098,0,0,-4.891,-4.891,0,101.5,-0.068,1.624
08/01/2021 21:30,-1.293,93.7,1.099,131.9,0.113,0,0,-8.36,-8.36,0,101.6,-0.068,1.475
08/01/2021 22:00,-1.859,93.9,1.746,124.9,0.133,0,0,-8.96,-8.96,0,101.6,-0.068,0.87
08/01/2021 22:30,-2.23,94.3,1.382,127.4,0.122,0,0,-7.337,-7.337,0,101.6,-0.068,0.5
08/01/2021 23:00,-2.463,94.4,1.538,111.4,0.144,0,0,-6.882,-6.882,0,101.6,-0.068,0.361
08/01/2021 23:30,-2.458,94.5,1.735,132.2,0.127,0,0,-6.103,-6.103,0,101.6,-0.068,0.336
09/01/2021 00:00,-2.394,94.6,1.15,131.3,0.13,0,0,-5.641,-5.641,0,101.6,-0.068,0.341
09/01/2021 00:30,-2.438,94.5,1.04,110.1,0.145,0,0,-6.207,-6.207,0,101.6,-0.068,0.311
09/01/2021 01:00,-2.539,94.3,0.849,95.9,0.15,0,0,-8.46,-8.46,0,101.6,-0.068,0.244
09/01/2021 01:30,-2.812,94.4,0.798,110.2,0.13,0,0,-8.94,-8.94,0,101.7,-0.068,0.114
09/01/2021 02:00,-2.725,94.6,0.563,106.5,0.11,0,0,-6.739,-6.739,0,101.7,-0.068,0.21
09/01/2021 02:30,-2.822,94.3,0.917,99.9,0.154,0,0,-10.33,-10.33,0,101.7,-0.068,0.147
09/01/2021 03:00,-2.836,94.6,0.666,102.9,0.143,0,0,-8.03,-8.03,0,101.7,-0.068,0.091
09/01/2021 03:30,-2.785,94.5,1.004,56.16,0.13,0,0,-7.295,-7.295,0,101.7,-0.068,0.14
09/01/2021 04:00,-2.971,94.3,0.717,58.35,0.126,0,0,-8.69,-8.69,0,101.7,-0.067,-0.001
09/01/2021 04:30,-3.29,94.3,1.043,26.8,0.133,0,0,-9.53,-9.53,0,101.7,-0.047,-0.08
09/01/2021 05:00,-3.514,94.5,1.311,7.863,0.15,0,0,-11.36,-11.36,0,101.7,-0.025,-0.167
09/01/2021 05:30,-3.655,94.5,1.08,1.866,0.141,0,0,-15.6,-15.6,0,101.7,-0.008,-0.219
09/01/2021 06:00,-3.686,94.4,1.37,9.41,0.15,0,0,-15.42,-15.42,0,101.7,-0.002,-0.256
09/01/2021 06:30,-3.79,94,1.34,356.1,0.148,0,0,-18.92,-18.92,0,101.7,-0.001,-0.266
09/01/2021 07:00,-3.887,93.8,0.984,347.1,0.157,0,0,-33.91,-33.91,0,101.8,0,-0.329
09/01/2021 07:30,-4.103,93.4,0.73,325.9,0.116,0,0,-52.18,-52.18,0,101.8,0,-0.428
09/01/2021 08:00,-4.569,93.2,0.474,292.4,0.127,0.003,0,-59.69,-59.69,0,101.8,0,-0.442
09/01/2021 08:30,-4.449,93.5,0.233,301.3,0.035,16.66,0.083,-52.65,-52.65,0,101.9,0.041,-0.157
09/01/2021 09:00,-3.811,93.4,0.602,320.4,0.104,61.22,0.306,-35.01,-35.01,0,101.9,0.186,0.77
09/01/2021 09:30,-2.716,93.7,0.739,342.8,0.148,143.3,0.716,3.705,3.705,0,101.9,0.445,8.92
09/01/2021 10:00,-1.107,93.1,0.969,9.52,0.149,240.3,1.202,30.19,30.19,0,101.9,0.443,22.22
09/01/2021 10:30,0.243,91.7,1.206,40.65,0.124,263,1.315,67.71,67.71,0,101.9,0.517,21.64
09/01/2021 11:00,1.272,84.7,1.569,48.66,0.131,265,1.325,86.4,86.4,0,101.9,0.588,21.32
09/01/2021 11:30,2.12,72.49,1.978,56.75,0.132,293.5,1.468,93.4,93.4,0,101.9,0.724,22.13
09/01/2021 12:00,2.881,68.13,1.972,53.05,0.132,309.3,1.546,128.5,128.5,0,101.9,0.81,22.16
09/01/2021 12:30,3.659,65.32,2.079,53.6,0.129,313.1,1.566,135.8,135.8,0,101.9,0.878,22.34
09/01/2021 13:00,4.131,64.82,2.387,45.89,0.121,306.3,1.532,134.9,134.9,0,101.8,0.938,22.24
09/01/2021 13:30,4.381,64.29,2.657,37.89,0.13,285.6,1.428,124.4,124.4,0,101.8,0.949,22.9
09/01/2021 14:00,4.681,63.82,2.357,43.59,0.128,251.4,1.257,103.2,103.2,0,101.8,0.922,24.51
09/01/2021 14:30,4.745,63.87,2.757,35.66,0.135,207.7,1.039,77.14,77.15,0,101.8,0.883,26.26
09/01/2021 15:00,4.642,65.19,2.251,45.43,0.13,154.4,0.772,41.57,41.57,0,101.8,0.753,27.67
09/01/2021 15:30,4.631,60.78,2.447,66.41,0.143,111.6,0.558,13.4,13.4,0,101.9,0.715,28.42
09/01/2021 16:00,4.22,56.83,2.157,75.53,0.151,60.25,0.301,-16.87,-16.87,0,101.9,0.504,29.22
09/01/2021 16:30,3.301,59.13,1.449,66.75,0.145,14.8,0.074,-48.04,-48.04,0,101.9,0.071,28.54
09/01/2021 17:00,2.386,62.21,1.377,42.36,0.129,0.096,0,-65.36,-65.36,0,101.9,-0.14,27.55
09/01/2021 17:30,1.816,64.46,1.534,31.68,0.138,0,0,-67.21,-67.21,0,102,-0.199,27.2
09/01/2021 18:00,1.237,67.28,1.842,22.46,0.146,0,0,-67.11,-67.11,0,102,-0.203,27.4
09/01/2021 18:30,1.039,67.37,1.763,23.23,0.143,0,0,-66.56,-66.56,0,102,-0.203,27.93
09/01/2021 19:00,0.661,70.04,2.04,27.59,0.142,0,0,-66.09,-66.09,0,102.1,-0.203,28.28
09/01/2021 19:30,1.101,67.53,1.816,25.49,0.139,0,0,-66.42,-66.42,0,102.1,-0.203,28.65
09/01/2021 20:00,0.244,71.81,1.976,15.52,0.146,0,0,-65.41,-65.41,0,102.1,-0.203,29.01
09/01/2021 20:30,0.217,72,1.787,20.84,0.151,0,0,-65.85,-65.85,0,102.1,-0.203,29.41
09/01/2021 21:00,0.137,73.02,1.924,17.78,0.144,0,0,-65.7,-65.7,0,102.1,-0.203,29.7
09/01/2021 21:30,-0.319,74.89,1.307,16.51,0.142,0,0,-63.96,-63.96,0,102.1,-0.203,29.81
09/01/2021 22:00,-0.539,76.12,1.47,10.88,0.153,0,0,-63.03,-63.03,0,102.1,-0.203,29.5
09/01/2021 22:30,-0.457,76.87,1.402,14.48,0.155,0,0,-63.57,-63.57,0,102.1,-0.203,30.01
09/01/2021 23:00,-0.713,78.98,1.534,14.4,0.153,0,0,-63.65,-63.65,0,102.2,-0.203,29.68
09/01/2021 23:30,-0.861,80.2,1.619,11.89,0.157,0,0,-63.42,-63.42,0,102.2,-0.203,28.49
10/01/2021 00:00,-1.049,81.8,1.601,15.79,0.151,0,0,-63.2,-63.2,0,102.2,-0.203,28.21
10/01/2021 00:30,-0.83,81.5,1.71,19.81,0.149,0,0,-64.8,-64.8,0,102.1,-0.203,28.17
10/01/2021 01:00,-1.065,82.6,1.627,17.29,0.15,0,0,-63.53,-63.53,0,102.1,-0.228,21.72
10/01/2021 01:30,-0.894,83,2.108,21.42,0.146,0,0,-65.52,-65.52,0,102.1,-0.129,3.284
10/01/2021 02:00,-0.795,82.4,1.995,20.98,0.148,0,0,-65.98,-65.98,0,102.2,-0.068,1.635
10/01/2021 02:30,-0.952,82.4,1.546,19.85,0.149,0,0,-64.26,-64.26,0,102.2,-0.068,0.787
10/01/2021 03:00,-1.257,83.5,0.927,13.62,0.125,0,0,-60.09,-60.09,0,102.2,-0.068,0.362
10/01/2021 03:30,-1.777,84.5,1.644,16.92,0.15,0,0,-61.63,-61.63,0,102.2,-0.068,0.299
10/01/2021 04:00,-1.724,85.1,1.483,20.84,0.133,0,0,-63.52,-63.52,0,102.2,-0.068,0.322
10/01/2021 04:30,-1.59,84.7,1.614,15.81,0.152,0,0,-63.74,-63.74,0,102.2,-0.068,0.331
10/01/2021 05:00,-1.292,84,1.381,25.59,0.144,0,0,-64.33,-64.33,0,102.1,-0.068,0.359
10/01/2021 05:30,-1.132,82.9,1.28,27.91,0.146,0,0,-62.13,-62.13,0,102.1,-0.068,0.338
10/01/2021 06:00,-0.847,81.5,1.055,25.54,0.121,0,0,-60.5,-60.5,0,102.2,-0.068,0.433
10/01/2021 06:30,-1.022,82.1,0.534,12.97,0.063,0,0,-55.51,-55.51,0,102.2,-0.067,0.239
10/01/2021 07:00,-1.448,83.1,0,353.6,0.002,0,0,-49.82,-49.82,0,102.2,-0.059,0.114
10/01/2021 07:30,-2.258,85.6,0.397,335.5,0.08,0,0,-51.98,-51.98,0,102.2,-0.001,-0.102
10/01/2021 08:00,-2.31,87.1,0.353,331.7,0.044,0.328,0.002,-51.58,-51.58,0,102.2,0,0
10/01/2021 08:30,-1.909,86.3,1.088,332.8,0.122,12.67,0.063,-46.39,-46.39,0,102.3,0.047,0.777
10/01/2021 09:00,-1.437,85.2,0.12,315.1,0.016,38.46,0.192,-24.92,-24.92,0,102.3,0.187,5.554
10/01/2021 09:30,0.021,82.1,0.21,298,0.051,146.5,0.733,56.09,56.09,0,102.3,0.523,22.53
10/01/2021 10:00,1.954,76.33,0.866,311.9,0.11,196.7,0.983,97,97,0,102.3,0.411,23.72
10/01/2021 10:30,1.537,78.54,0.561,307.6,0.127,101.3,0.507,19.89,19.89,0,102.3,0.02,24.03
10/01/2021 11:00,1.962,78.53,0.566,334.6,0.125,160.1,0.8,41.37,41.37,0,102.3,0.229,23.21
10/01/2021 11:30,3.492,71.8,1.127,8.79,0.15,305.4,1.527,136.1,136.1,0,102.3,0.664,23.78
10/01/2021 12:00,4.208,67.01,0.83,24.1,0.122,200.6,1.003,84.2,84.2,0,102.3,0.369,21.54
10/01/2021 12:30,4.699,66.39,0.922,10.44,0.146,278.7,1.394,134.1,134.1,0,102.3,0.631,23.98
10/01/2021 13:00,5.439,63.54,1.373,14.14,0.146,309.8,1.549,148.7,148.7,0,102.2,0.919,24.2
10/01/2021 13:30,5.649,61.34,2.126,19.12,0.145,340.2,1.701,172.3,172.3,0,102.2,1.044,25.69
10/01/2021 14:00,5.769,62.56,2.084,17.66,0.149,265.3,1.326,124.1,124.1,0,102.2,0.791,25.13
10/01/2021 14:30,5.496,62.78,2.071,29.71,0.136,178.9,0.894,65.83,65.83,0,102.2,0.504,24.21
10/01/2021 15:00,5.094,66.33,1.722,16.94,0.143,121.1,0.606,36.12,36.12,0,102.2,0.293,23.86
10/01/2021 15:30,4.793,68.83,1.434,13.72,0.151,71.56,0.358,2.943,2.943,0,102.2,0.061,23.39
